,Player1_healthy,biased_A,biased_B,biased_C,biased_D,Type1_depressed,Type2_depressed,Type1_social_phobia,Type2_social_phobia
0,"[0.5999999999999999, 0.9534393668762663, 0.9771269939758822, 0.24874802549387898, 0.04748074721033273, 0.01874521894724491, 0.011541668947957225, 0.008355541166472729, 0.6930832302147155, 0.12231948439309535, 0.7461437277492745, 0.1812774663022588, 0.047261446006104366, 0.6154267390277834, 0.8722001090299067, 0.2900352531235354, 0.09407503259262186, 0.05311385251456455, 0.04308589047675555, 0.18049362000290503, 0.2613174310375275, 0.741185387879147, 0.881234532275896, 0.2981859547678613, 0.7292346427785188, 0.8616583592037723, 0.8936212580930658, 0.905952784624993, 0.9141095739075183, 0.9207710512943512, 0.33664032605236466, 0.11685101090829922, 0.6383832101944266, 0.8456304393008073, 0.8940081142310594, 0.9072042506729078, 0.9135826184287676, 0.9183839940482152, 0.9225635921604926, 0.92632653140838]","[0.3333333333333333, 0.4533333333333333, 0.47153156485989384, 0.480333026586682, 0.4611958076329044, 0.4768016299605364, 0.48471016740547707, 0.4921352386820671, 0.49934297669367717, 0.5062880011326867, 0.5129381613738987, 0.5192800512430515, 0.5253119717828066, 0.5310392895070987, 0.4899366926781749, 0.48866328086127137, 0.4885995530444501, 0.4885772125144408, 0.4885592897360786, 0.4885440435238998, 0.48853094510787065, 0.4885196081798125, 0.48850973014467064, 0.4885010707774249, 0.48849343738206674, 0.48848667392790296, 0.4884806529788966, 0.4884752696236135, 0.488470436858022, 0.488466082036637, 0.48846214411838107, 0.4884585715099774, 0.48845532036309586, 0.48845235321928326, 0.48844963792376506, 0.4884471467488066, 0.4884448556816503, 0.48844274384262815, 0.4884407930069354, 0.48843898720947854]","[0.3333333333333333, 0.6069087102638973, 0.015441201690492932, 0.004746455131441294, 0.0030919650277319577, 0.002357764833122706, 0.4180478382262003, 0.6516921942157913, 0.033075779358050145, 0.008448331337933077, 0.4068561910898427, 0.031039501263350058, 0.011446810552474162, 0.008555634404143496, 0.007422147205558766, 0.07275146251909273, 0.010151784095333353, 0.07322321109574138, 0.009854946830396174, 0.07066856498140123, 0.09665240517123405, 0.4845846100367069, 0.6641651779664206, 0.7256130491237308, 0.7578796482470507, 0.7814436583868666, 0.8006182858745868, 0.8166931139535283, 0.8303361315114686, 0.08473464723255379, 0.5379054440701079, 0.7499504365202745, 0.10228041793438088, 0.5175854013938372, 0.7175333482288291, 0.7743728668835189, 0.1337329270088821, 0.5188791216601193, 0.6979349267027037, 0.7520079238644721]","[0.3333333333333333, 0.018676854041598617, 0.7464853900152817, 0.09700521392622335, 0.7187215445209195, 0.1439784501862864, 0.0449167117050678, 0.027795270514831112, 0.1911337938951456, 0.037227862829899025, 0.18354115247820152, 0.26225935792068794, 0.03974571216857215, 0.18076113453022508, 0.24839790629629, 0.03564009976863826, 0.17419138214991728, 0.23526845985977246, 0.2582256697956924, 0.26597331302283084, 0.26811690475767064, 0.26836601401489024, 0.2680551177479734, 0.2676278423682133, 0.26721618204960035, 0.26685104126488657, 0.2665336662792615, 0.2662581634253108, 0.2660179499689399, 0.2658072953572499, 0.26562149730363777, 0.2654567404897738, 0.265309919378535, 0.2651784878601612, 0.26506034191612854, 0.26495372960070773, 0.2648571817995328, 0.2647694585285838, 0.26468950689376486, 0.26461642787767514]","[0.10000000000000006, 0.7971009649350153, 0.11015576334697887, 0.017826177490603095, 0.008097400482325826, 0.005514661248480527, 0.004198769072877537, 0.0033765610719794217, 0.002814566264112115, 0.0024076065075941855, 0.475651876888037, 0.04507445955821887, 0.007626947736497367, 0.06341147225679652, 0.007616029138345869, 0.060038028295411563, 0.007033572157278058, 0.05679790845149988, 0.006538064180198757, 0.05402992809086621, 0.08565217681565575, 0.651879495661738, 0.07111688404676982, 0.011682011448481886, 0.06411707548739486, 0.0969186794799124, 0.11389462281259966, 0.6780881717440759, 0.8622113336895717, 0.8972056317788221, 0.913941912841886, 0.9256356612639337, 0.9344874447127345, 0.9414230358976666, 0.9469951350890189, 0.20105597405564168, 0.7976745169078652, 0.9290493503862542, 0.24131510088515565, 0.7842626227562972]","[0.15000000000000008, 0.0012404837886775962, 0.0008054447678480459, 0.0007695434418499707, 0.0007493768580433762, 0.4901197673658635, 0.6054055118764866, 0.007866320450840306, 0.002455671563869203, 0.057075140266881146, 0.06793296259384707, 0.07156691960039116, 0.47565734136753096, 0.010361022965991685, 0.06678420620205198, 0.07496897033728739, 0.07629763719614013, 0.07660348000071308, 0.0767252525599275, 0.07679438014787608, 0.07683841825650771, 0.07686725444152757, 0.07688624986449512, 0.07689877885575486, 0.0769070449721381, 0.0769124989335532, 0.07691609748691983, 0.07691847183818216, 0.07692003845300573, 0.07692107211737274, 0.07692175413699519, 0.07692220413873921, 0.07692250105331933, 0.07692269695982212, 0.07692282622042568, 0.07692291150755705, 0.07692296778065631, 0.07692300491007606, 0.07692302940835015, 0.07692304557249813]","[0.10000000000000007, 0.002410472041767128, 0.0008366791186454289, 0.0005776414457846204, 0.00043983584481402475, 0.024840913591735184, 0.0006168542814434743, 0.02227629127907212, 0.03680404371947992, 0.0006699903540573787, 0.02179194061417618, 0.035004342383893106, 0.0006185118174653569, 0.021242533905114224, 0.033425924739897854, 0.039602062825856106, 0.0006264143773993821, 0.021793844277201064, 0.03318291165708649, 0.038463604313589195, 0.040938656218461815, 0.042191152040065336, 0.04291190066643113, 0.0006342663739810124, 0.024414958751761202, 0.035037511475305344, 0.03918411687304754, 0.04081566554780491, 0.041516247647787254, 0.04187459411867486, 0.042103240708852165, 0.042277769639213314, 0.042425160685545596, 0.04255547990375198, 0.04267295960303169, 0.04277978745786979, 0.04287738252788608, 0.04296682533893646, 0.04304900854761425, 0.04312469601666829]","[0.4, 0.4263157894736841, 0.07856559380551512, 0.05702942175420635, 0.05477276740295604, 0.14739093718106858, 0.16473909371810694, 0.16647390937181078, 0.16664739093718117, 0.1666647390937182, 0.1666664739093719, 0.16666664739093728, 0.16666666473909378, 0.16666666647390946, 0.16666666664739108, 0.1666666666647392, 0.16666666666647403, 0.16666666666664748, 0.16666666666666483, 0.16666666666666657, 0.16666666666666666, 0.16666666666666682, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677]","[0.2, 0.08935427574171033, 0.0703265551714538, 0.13367487865918845, 0.13881624318663238, 0.1406215748971444, 0.1416430615537104, 0.14228535267600317, 0.14271803443285366, 0.14302615402731275, 0.14325516147093967, 0.1434309647616359, 0.14356932425566088, 0.14368039234333135, 0.14377101764141073, 0.14384598943621135, 0.14390875346989085, 0.1439618469155735, 0.14400717468037907, 0.14404619117742126, 0.14408002333808986, 0.1441095558451004, 0.1441354913967553, 0.14415839408070802, 0.14417872108903565, 0.1441968462409127, 0.14421307765572072, 0.1442276711884901, 0.1442408407546147, 0.14425276634330528, 0.14426360029456023, 0.14427347225800186, 0.14428249314154654, 0.14429075827902127, 0.1442983499888497, 0.1443053396543086, 0.14431178942514566, 0.14431775361748045, 0.1443232798717337, 0.14432841011531797]"
1,"[0.5999999999999999, 0.02408160798992647, 0.004688556117140189, 0.7087226816869397, 0.927769790334725, 0.9608959808250691, 0.9713456060222473, 0.19148342023444268, 0.022472166619111965, 0.00940147840903001, 0.006939256404666005, 0.005624264033107169, 0.0047164804219388765, 0.5820978398161777, 0.07036045605225641, 0.012424187426472378, 0.007638703138563378, 0.09834170963449228, 0.012400575567072362, 0.09699555709468391, 0.1603014075401174, 0.7579973994483432, 0.934458856440769, 0.957558964989093, 0.9638327804166313, 0.9677936849348051, 0.23660394810921004, 0.7947580776072077, 0.9415896180122079, 0.9613886007799239, 0.9658513515461218, 0.9684286380382646, 0.9705373613196892, 0.9723666746396576, 0.9739753168270177, 0.9754009351964839, 0.9766726191959788, 0.9778136481563385, 0.2633702657723155, 0.8164499753405039]","[0.3333333333333333, 0.4533333333333333, 0.47153156485989384, 0.480333026586682, 0.4892146871092202, 0.4983170020670942, 0.5072866224594988, 0.44944328466634487, 0.4990047216782307, 0.5076871181293209, 0.5143796234852885, 0.5206946001866858, 0.526701300523794, 0.5324070930994709, 0.49234466610280714, 0.4910797335841639, 0.4910152575997753, 0.4909924316187116, 0.49097411218210046, 0.490958528135874, 0.4909451391141234, 0.49093355036400244, 0.4909234526724591, 0.4909146005528928, 0.49090679708267626, 0.49089988280409474, 0.49089372747857757, 0.490888223884748, 0.4908832831007556, 0.4908788308780941, 0.4908748048273774, 0.4908711522146226, 0.49086782822115815, 0.49086479455888554, 0.4908620183602754, 0.4908594712824964, 0.49085712877971444, 0.49085496950841523, 0.4908529748386573, 0.4908511284502177]","[0.3333333333333333, 0.0034455676319323416, 0.0014137036479560184, 0.0009647450520506523, 0.0007417278925896374, 0.000605287222284642, 0.0005111420801328784, 0.00044172097861057175, 0.0003883763395470917, 0.02619610793012302, 0.0005161205774787323, 0.025644101114262432, 0.0004925033754928394, 0.024296058249800582, 0.0004638970306033679, 0.023076635864925654, 0.4637818083761121, 0.00705425321114943, 0.0012365265152050595, 0.02844885499789747, 0.039778801797975646, 0.5207651980841097, 0.7134517003586928, 0.7819655104053519, 0.8201881483656133, 0.8457204703194591, 0.8642056067392985, 0.8782338912349912, 0.889244315528228, 0.8981169106644002, 0.9054214668403383, 0.05241897364939362, 0.0032606618058272085, 0.04432518394444094, 0.6379187773796828, 0.8646972106593233, 0.898671860689387, 0.907046164753417, 0.9117515815584794, 0.9155997142675355]","[0.3333333333333333, 0.018676854041598617, 0.005352691322860186, 0.0031728568427811196, 0.0022632075892995477, 0.0017483954755342823, 0.09115354658156335, 0.7922959509081374, 0.08139490642671461, 0.009419307683999728, 0.09778910765675079, 0.1635427349292349, 0.01060540747490988, 0.0974623357653659, 0.15589011150296092, 0.8001517659427463, 0.10094302471186987, 0.17424575745290727, 0.20732159082231794, 0.020744530409360615, 0.11536843034995013, 0.17033713627205013, 0.19737864690438406, 0.2097060284215476, 0.21478677076486943, 0.21651853478507158, 0.21681652768287102, 0.21656418868763197, 0.21614181865717685, 0.2156997457714239, 0.21528993479923939, 0.2149253321791637, 0.21460493617236667, 0.21432366765416888, 0.21407592224741645, 0.21385666745057305, 0.2136616613390864, 0.21348739513119538, 0.21333097243291804, 0.2131899920472273]","[0.10000000000000006, 0.005690377157084489, 0.5715044245324136, 0.03696385952636412, 0.5753696555236202, 0.06050961850898612, 0.017279659905978385, 0.011405721111734551, 0.4547027904488279, 0.05583322766759283, 0.01937431938266897, 0.014260951148385402, 0.012274520610158874, 0.010858613048241534, 0.009721236909709061, 0.08636996047229373, 0.013824103731151657, 0.0848477794967584, 0.5478567902667102, 0.0627862931668681, 0.12097672842338705, 0.5781794176088888, 0.7765969083966828, 0.8350147104763876, 0.1508848445799398, 0.5959765879953867, 0.7830224568462797, 0.8344761082394897, 0.8560578924876641, 0.8704580722472403, 0.8819500516251977, 0.8915708359467344, 0.8997605023917189, 0.9068035404055766, 0.9129124434270919, 0.9182522048099643, 0.21090344825800642, 0.7062069014889516, 0.8717094370679259, 0.9047585066584204]","[0.15000000000000008, 0.0012404837886775962, 0.0008054447678480459, 0.0007695434418499707, 0.0007493768580433762, 0.0007349465323504222, 0.0007234566734280602, 0.0007138899615886152, 0.0007057593025210374, 0.0006987668586417284, 0.0006927025644351236, 0.0006874079072703183, 0.0522894504663446, 0.0008762951628398044, 0.0007031967212176958, 0.05255455501327985, 0.0008748681280624095, 0.0007001035745288461, 0.052561393305618036, 0.0008703015112213948, 0.05349525913472823, 0.6583458939184348, 0.6737136347798005, 0.658629406436773, 0.6409220237769419, 0.6219616484949279, 0.6023476843422766, 0.5825117782638635, 0.5627969337039747, 0.5434841773494672, 0.5248001268237239, 0.003578187580741137, 0.4690326185579798, 0.005474151218009206, 0.06562386913957545, 0.07449273632399457, 0.07602398116378493, 0.07642860682105847, 0.07661066719919671, 0.07671888762840949]","[0.10000000000000007, 0.002410472041767128, 0.0008366791186454289, 0.0005776414457846204, 0.00043983584481402475, 0.024840913591735184, 0.0006168542814434743, 0.02227629127907212, 0.03680404371947992, 0.4725699550302174, 0.012747687559546106, 0.04582429699589349, 0.5294666015638214, 0.025231113585444213, 0.06525506249915063, 0.00421184693047147, 0.043642413112860184, 0.003408531099373832, 0.04099151203634534, 0.06428177074640519, 0.0757280321533142, 0.5482207092104182, 0.7837041486219534, 0.06950873208739353, 0.1037205458112391, 0.5850661639551697, 0.06290630581399312, 0.10336980407419646, 0.12044914287922198, 0.12881096432196715, 0.13301241121767973, 0.6088176897120506, 0.784777910105812, 0.8253004777871363, 0.8444862380655015, 0.8586677448087018, 0.13515579626018934, 0.6130163323653582, 0.8033739405591416, 0.8423371933208141]","[0.4, 0.06545454545454552, 0.05087470141681598, 0.04928787644604204, 0.048882871332285985, 0.14626679695290157, 0.05653253051312064, 0.0494010155922397, 0.1470905644904363, 0.1647090564490437, 0.16647090564490444, 0.16664709056449056, 0.16666470905644912, 0.16666647090564501, 0.16666664709056458, 0.16666666470905653, 0.16666666647090572, 0.16666666664709065, 0.16666666666470914, 0.16666666666647098, 0.1666666666666468, 0.16666666666666474, 0.16666666666666655, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677]","[0.2, 0.08935427574171033, 0.0703265551714538, 0.13367487865918845, 0.13881624318663238, 0.1406215748971444, 0.1416430615537104, 0.14228535267600317, 0.14271803443285366, 0.14302615402731275, 0.14325516147093967, 0.1434309647616359, 0.14356932425566088, 0.14368039234333135, 0.14377101764141073, 0.14384598943621135, 0.14390875346989085, 0.1439618469155735, 0.14400717468037907, 0.14404619117742126, 0.14408002333808986, 0.1441095558451004, 0.1441354913967553, 0.14415839408070802, 0.14417872108903565, 0.1441968462409127, 0.14421307765572072, 0.1442276711884901, 0.1442408407546147, 0.14425276634330528, 0.14426360029456023, 0.14427347225800186, 0.14428249314154654, 0.14429075827902127, 0.1442983499888497, 0.1443053396543086, 0.14431178942514566, 0.14431775361748045, 0.1443232798717337, 0.14432841011531797]"
2,"[0.5999999999999999, 0.02408160798992647, 0.004688556117140189, 0.002470100772385567, 0.001668774662218962, 0.0012522682692010696, 0.0009977522400050772, 0.0008267278264803393, 0.0007042735251736331, 0.0006124923325922435, 0.040411965939711456, 0.0009782373502768284, 0.03777864623477365, 0.7968852692692683, 0.9586564524618126, 0.12764564416730007, 0.007927866264252922, 0.054415649430218656, 0.003913108382113654, 0.04804336708841048, 0.083857106532907, 0.808017526509167, 0.9567610785186057, 0.9688307327843517, 0.9736564653421433, 0.2212250015290115, 0.8703333372023919, 0.9652626261178414, 0.9728308842034573, 0.9755127448871497, 0.9775664367253554, 0.9792795501129629, 0.9807344534100868, 0.9819854172043578, 0.9830724102601812, 0.9840256430852186, 0.27961289135917367, 0.8930137068555984, 0.2110697266232806, 0.8277749940459395]","[0.3333333333333333, 0.4533333333333333, 0.47153156485989384, 0.480333026586682, 0.4892146871092202, 0.45685315236287494, 0.46031988610734814, 0.4773632576465242, 0.48437426546843715, 0.4907980122976973, 0.4548020762673951, 0.48633808827889863, 0.49241577242039597, 0.49750969953454616, 0.5023711257565397, 0.5070244979491234, 0.5114730595351823, 0.4801806414543232, 0.4794140943434306, 0.4793808248336517, 0.4793680420310783, 0.47935737936539147, 0.47934809968398523, 0.47933996594007033, 0.47933279659698946, 0.47932644488489756, 0.47932079095257824, 0.4793157361456026, 0.4793111986588095, 0.4793071101953324, 0.47930341337417154, 0.4793000597004876, 0.47929700796316066, 0.4792942229597763, 0.4792916744747221, 0.4792893364545268, 0.47928718633808937, 0.47928520450940526, 0.47928337384783154, 0.47928167935650834]","[0.3333333333333333, 0.6069087102638973, 0.015441201690492932, 0.004746455131441294, 0.454552448021106, 0.020810498694184366, 0.007698118466758926, 0.005626334104554088, 0.004646264391764543, 0.38999253980199716, 0.023440394003403135, 0.41014406462135106, 0.033309176054522646, 0.013688509677784129, 0.010765469786117667, 0.08155918096365822, 0.013414822948756235, 0.08090890773141916, 0.01294152282985521, 0.07807518577208387, 0.10077732139052807, 0.4470676299982872, 0.6046408384113344, 0.05329799602505794, 0.3951116202331419, 0.559967112379037, 0.6197255809111296, 0.6495633173641842, 0.6712367912911286, 0.08296224924934596, 0.4260590301825739, 0.5807357287649307, 0.6333772901138066, 0.6557397858258068, 0.6700027267092249, 0.6817602709126094, 0.6923743342654698, 0.7021992694217439, 0.7113541063725243, 0.7199021579206395]","[0.3333333333333333, 0.018676854041598617, 0.005352691322860186, 0.0031728568427811196, 0.6527099291454443, 0.8997804766166356, 0.937980252276163, 0.1756761682194923, 0.023893254642601003, 0.168680801166675, 0.7706616283584246, 0.14715079174309786, 0.2704792148610846, 0.03986142885623416, 0.18395064501695554, 0.27356769672570674, 0.7909781651312009, 0.9008619535213509, 0.2089113264336071, 0.30788519282215937, 0.3555166929575745, 0.797492338200894, 0.8890488468136466, 0.9067920601407283, 0.2378019745725668, 0.3424664972685937, 0.3927520410324712, 0.4170178279758802, 0.4281456538597351, 0.43287436381240724, 0.43462736821942777, 0.43506910673372196, 0.4349733004244901, 0.43468304823161197, 0.4343423754780225, 0.4340073127815659, 0.43369682805333365, 0.43341517275767105, 0.4331612512367662, 0.43293235226022264]","[0.10000000000000006, 0.005690377157084489, 0.0019679402321881845, 0.5034089096888935, 0.02489413921372083, 0.004948099580012053, 0.003185079680557516, 0.0025474109472810717, 0.0021282336573645263, 0.0018214041193676846, 0.04935533291875639, 0.0027903535189106343, 0.04680277164054959, 0.598255252097517, 0.03707987966447497, 0.5428287713346259, 0.04860397112166631, 0.009549441472107843, 0.06854701062715271, 0.10322299993350738, 0.12028343849320824, 0.6071410910909371, 0.8133331157299761, 0.8680203616823703, 0.1421255056776691, 0.627596012102299, 0.8243351643811899, 0.8712131682075959, 0.8893429172293145, 0.9012092007868385, 0.20756404919617594, 0.680156315397945, 0.8511950216492028, 0.8889990142346321, 0.9010283444449738, 0.9082393458790067, 0.9140577071941262, 0.9191051377024458, 0.9235627582502384, 0.23957123176122416]","[0.15000000000000008, 0.0012404837886775962, 0.0008054447678480459, 0.4392303615665718, 0.5632959405162092, 0.007621500972877341, 0.002531295898534355, 0.05748291715606125, 0.002596069012825807, 0.05600694386354542, 0.43563247764585356, 0.009159524687794303, 0.06433157683121012, 0.07311800543134712, 0.07504373348819082, 0.004410495709307033, 0.058268529744525586, 0.06870685294250962, 0.07207564335263912, 0.07380513078492917, 0.0748771076178243, 0.004394742903818024, 0.05820099007034325, 0.06865427833767145, 0.07203983108863043, 0.07378134412466979, 0.07486139092403754, 0.004393932599285266, 0.05819779937377511, 0.06865180073358625, 0.07203814414479484, 0.0737802237479792, 0.07486065066498986, 0.4318902332938619, 0.516890929660435, 0.015819905375991573, 0.07096719370105876, 0.07781041371356787, 0.07818386555350632, 0.07784962917430006]","[0.10000000000000007, 0.002410472041767128, 0.3322351878692791, 0.010296182900497554, 0.3631190798236785, 0.017761399178804583, 0.005290573553684005, 0.0039743386072042105, 0.0664233378618321, 0.005200991101335013, 0.062001071290443965, 0.00470126476981179, 0.05749274803022978, 0.0821516108505423, 0.004877054393719189, 0.056036564354908586, 0.07830550682983152, 0.08674495949057737, 0.004735085600106614, 0.05612041622102171, 0.0762777817529632, 0.08316400716592232, 0.08553354618097252, 0.08644009863711828, 0.08687537550248878, 0.08715068552119894, 0.08736235466766346, 0.4449238685437015, 0.633594129881704, 0.7139399196476335, 0.7601235297391605, 0.04637098002754684, 0.10565576083229644, 0.49195134751892816, 0.6950035747474117, 0.06209751465940439, 0.12244798769410646, 0.14748516915572127, 0.15762807209108154, 0.019129270984570446]","[0.4, 0.06545454545454552, 0.05087470141681598, 0.04928787644604204, 0.048882871332285985, 0.14626679695290157, 0.05653253051312064, 0.0494010155922397, 0.1470905644904363, 0.1647090564490437, 0.16647090564490444, 0.16664709056449056, 0.16666470905644912, 0.16666647090564501, 0.16666664709056458, 0.16666666470905653, 0.16666666647090572, 0.16666666664709065, 0.16666666666470914, 0.16666666666647098, 0.1666666666666468, 0.16666666666666474, 0.16666666666666655, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677, 0.16666666666666677]","[0.2, 0.08935427574171033, 0.0703265551714538, 0.13367487865918845, 0.13881624318663238, 0.1406215748971444, 0.1416430615537104, 0.14228535267600317, 0.14271803443285366, 0.14302615402731275, 0.14325516147093967, 0.1434309647616359, 0.14356932425566088, 0.14368039234333135, 0.14377101764141073, 0.14384598943621135, 0.14390875346989085, 0.1439618469155735, 0.14400717468037907, 0.14404619117742126, 0.14408002333808986, 0.1441095558451004, 0.1441354913967553, 0.14415839408070802, 0.14417872108903565, 0.1441968462409127, 0.14421307765572072, 0.1442276711884901, 0.1442408407546147, 0.14425276634330528, 0.14426360029456023, 0.14427347225800186, 0.14428249314154654, 0.14429075827902127, 0.1442983499888497, 0.1443053396543086, 0.14431178942514566, 0.14431775361748045, 0.1443232798717337, 0.14432841011531797]"
