 
To activate the conda environment, type
'source $CONDA_ROOT/bin/activate'
cost 246.25269639637668
cost 132.25606822741332
cost 132.34048401646965
cost 37.28911704384475
cost 132.40658822004104
cost 132.23631759419214
cost 37.16985515983855
cost 179.88757402335025
cost 132.46997468835409
cost 37.06823781856364
cost 132.45575708873173
cost 132.37184025777958
cost 37.16581406132578
cost 180.05961936094965
cost 132.2564506024802
cost 37.46454222478096
cost 37.2007579885993
cost 37.089654154802425
cost 246.00864023750847
cost 246.11610915283055
cost 37.42182281786631
cost 246.09351892264132
cost 246.31714344143575
cost 246.4054368401475
cost 246.04749413731528
cost 246.05376151635454
cost 132.3252020568413
cost 246.28872787215627
cost 37.15312290136324
cost 37.20241787293918
cost 132.2918720225474
cost 246.01431750357816
cost 132.25606822741332
cost 246.25269639637668
cost 132.34048401646965
cost 132.23631759419214
cost 132.40658822004104
cost 37.28911704384475
cost 179.88757402335025
cost 37.16985515983855
cost 132.46997468835409
cost 132.45575708873173
cost 132.37184025777958
cost 37.06823781856364
cost 37.16581406132578
cost 180.05961936094965
cost 132.2564506024802
cost 37.46454222478096
cost 37.2007579885993
cost 37.089654154802425
cost 246.09780518150984
cost 246.2052740968319
cost 37.51098776186765
cost 246.18268386664266
cost 246.4063083854371
cost 246.49460178414884
cost 246.13665908131662
cost 246.14292646035588
cost 132.41436700084265
cost 246.3778928161576
cost 37.24228784536459
cost 37.291582816940526
cost 132.38103696654875
cost 132.34523317141466
cost 246.1034824475795
cost 246.34186134037802
cost 132.42964896047098
cost 132.32548253819348
cost 132.49575316404238
cost 37.37828198784609
cost 179.9767389673516
cost 37.259020103839894
cost 132.54492203273307
cost 132.55913963235542
cost 37.157402762564985
cost 132.46100520178095
cost 37.25497900532713
cost 180.148784304951
cost 132.34561554648153
cost 37.55370716878231
cost 37.289922932600646
cost 37.17881909880377
cost 245.98634900150816
cost 246.0938179168302
cost 37.39953158186597
cost 246.07122768664098
cost 246.38314560414716
cost 246.2948522054354
cost 246.0314702803542
cost 246.02520290131494
cost 132.30291082084096
cost 246.26643663615593
cost 37.180126636938844
cost 37.130831665362905
cost 132.23377699141298
cost 132.26958078654707
cost 245.9920262675778
cost 246.23040516037634
cost 132.3181927804693
cost 132.2140263581918
cost 132.3842969840407
cost 37.266825807844405
cost 179.8652827873499
cost 37.14756392383821
cost 132.4334658527314
cost 132.44768345235374
cost 132.34954902177927
cost 37.0459465825633
cost 37.14352282532545
cost 180.0373281249493
cost 132.23415936647984
cost 37.44225098878063
cost 37.17846675259896
cost 37.06736291880209
cost 245.98634900161932
cost 246.09381791694136
cost 37.399531581977094
cost 246.07122768675214
cost 246.29485220554656
cost 246.38314560425835
cost 246.03147028046538
cost 246.02520290142613
cost 132.30291082095215
cost 37.18012663705003
cost 246.26643663626714
cost 132.2337769915241
cost 37.13083166547411
cost 132.2695807866582
cost 245.99202626768897
cost 246.2304051604875
cost 132.21402635830293
cost 132.31819278058052
cost 132.38429698415183
cost 37.266825807955556
cost 179.86528278746107
cost 37.14756392394934
cost 132.4334658528426
cost 132.44768345246493
cost 37.04594658267443
cost 132.34954902189045
cost 37.14352282543659
cost 180.0373281250605
cost 132.23415936659103
cost 37.442250988891765
cost 37.17846675271015
cost 37.06736291891326
cost 245.98634900161932
cost 246.09381791694136
cost 37.399531581977094
cost 246.07122768675214
cost 246.29485220554656
cost 246.38314560425835
cost 246.03147028046538
cost 246.02520290142613
cost 132.30291082095215
cost 37.18012663705003
cost 246.26643663626714
cost 132.2337769915241
cost 132.2695807866582
cost 37.13083166547411
cost 132.21402635830293
cost 245.99202626768897
cost 246.2304051604875
cost 132.38429698415183
cost 132.31819278058052
cost 179.86528278746107
cost 37.266825807955556
cost 37.14756392394934
cost 132.4334658528426
cost 132.44768345246493
cost 37.04594658267443
cost 132.34954902189045
cost 37.14352282543659
cost 180.0373281250605
cost 132.23415936659103
cost 37.442250988891765
cost 37.17846675271015
cost 37.06736291891326
cost 245.9779541835239
cost 246.03930686822358
cost 37.355106796104245
cost 246.0214460659098
cost 246.22717622052232
cost 246.34499861872013
cost 246.05072832627098
cost 246.00069867723838
cost 132.32187092988477
cost 37.13802769841878
cost 246.21195365287213
cost 132.25595557407462
cost 132.28499575710288
cost 37.15005561776341
cost 132.22496154859766
cost 132.36907593324761
cost 246.22499083946704
cost 132.33986729684284
cost 245.94244057901963
cost 179.88625599218494
cost 37.26451142255337
cost 37.16388010651032
cost 132.37377577329835
cost 132.37740583852465
cost 37.06163873492584
cost 132.31042332304287
cost 37.15611396100263
cost 180.03747851689698
cost 132.20844845652843
cost 37.37462310425478
cost 37.11547285278379
cost 245.9779541835239
cost 37.085012700698876
cost 246.03930686822358
cost 37.355106796104245
cost 246.0214460659098
cost 246.05072832627098
cost 246.22717622052232
cost 246.34499861872013
cost 132.32187092988477
cost 246.00069867723838
cost 37.13802769841878
cost 246.21195365287213
cost 132.25595557407462
cost 132.28499575710288
cost 37.1500556177634
cost 132.22496154859766
cost 132.36907593324761
cost 132.33986729684284
cost 246.22499083946704
cost 245.94244057901963
cost 179.88625599218494
cost 37.26451142255337
cost 37.16388010651032
cost 132.37377577329835
cost 132.37740583852465
cost 37.06163873492584
cost 132.31042332304287
cost 37.15611396100263
cost 180.03747851689698
cost 132.20844845652843
cost 37.37462310425478
cost 37.11547285278379
cost 246.06711912752527
cost 37.085012700698876
cost 246.12847181222492
cost 37.44427174010559
cost 246.11061100991114
cost 246.13989327027232
cost 246.31634116452366
cost 246.43416356272147
cost 132.4110358738861
cost 246.08986362123972
cost 37.22719264242013
cost 246.3011185968735
cost 132.34512051807596
cost 132.37416070110422
cost 132.314126492599
cost 37.239220561764746
cost 132.45824087724895
cost 132.42903224084418
cost 246.3141557834684
cost 246.03160552302097
cost 179.97542093618628
cost 37.353676366554716
cost 132.4629407172997
cost 37.25304505051166
cost 132.466570782526
cost 37.15080367892719
cost 132.3995882670442
cost 37.24527890500398
cost 180.12664346089832
cost 132.29761340052977
cost 37.46378804825613
cost 37.204637796785136
cost 245.9556629475236
cost 37.17417764470022
cost 246.01701563222323
cost 37.33281556010391
cost 245.99915482990946
cost 246.02843709027064
cost 246.20488498452198
cost 246.32270738271978
cost 132.29957969388443
cost 37.11573646241845
cost 245.97840744123803
cost 246.1896624168718
cost 132.23366433807428
cost 132.26270452110253
cost 132.20267031259732
cost 132.34678469724727
cost 37.127764381763065
cost 132.3175760608425
cost 246.20269960346673
cost 179.8639647561846
cost 245.9201493430193
cost 37.242220186553034
cost 132.351484537298
cost 37.14158887050998
cost 132.3551146025243
cost 37.0393474989255
cost 132.28813208704253
cost 180.01518728089664
cost 37.1338227250023
cost 37.352331868254446
cost 132.1861572205281
cost 37.093181616783454
cost 245.95566294763475
cost 37.06272146469854
cost 246.01701563233445
cost 37.332815560215096
cost 245.99915483002067
cost 246.02843709038177
cost 246.2048849846332
cost 246.32270738283097
cost 37.11573646252963
cost 132.29957969399555
cost 245.97840744134922
cost 246.189662416983
cost 132.2336643381854
cost 132.2627045212137
cost 132.20267031270845
cost 132.34678469735843
cost 132.31757606095363
cost 37.127764381874194
cost 179.86396475629573
cost 246.20269960357788
cost 245.92014934313048
cost 132.35148453740922
cost 37.14158887062111
cost 37.2422201866642
cost 132.35511460263552
cost 37.039347499036644
cost 180.0151872810078
cost 132.2881320871537
cost 37.13382272511343
cost 37.35233186836565
cost 132.18615722063927
cost 37.093181616894654
cost 245.95566294763475
cost 37.06272146480967
cost 246.01701563233445
cost 37.332815560215096
cost 245.99915483002067
cost 246.02843709038177
cost 246.2048849846332
cost 246.32270738283097
cost 37.11573646252963
cost 132.29957969399555
cost 245.97840744134922
cost 246.189662416983
cost 132.2336643381854
cost 132.2627045212137
cost 132.20267031270845
cost 132.34678469735843
cost 132.31757606095363
cost 37.127764381874194
cost 179.86396475629573
cost 246.20269960357788
cost 245.92014934313048
cost 132.35148453740922
cost 37.14158887062111
cost 132.35511460263552
cost 37.2422201866642
cost 37.039347499036644
cost 180.0151872810078
cost 37.13382272511343
cost 132.2881320871537
cost 37.35233186836565
cost 132.18615722063927
cost 37.093181616894654
cost 245.97418768582975
cost 37.06272146480967
cost 37.330724871255605
cost 246.01924749520308
cost 245.99430896918557
cost 246.03202581829052
cost 246.21783794942732
cost 246.2651718888417
cost 37.134918341853705
cost 132.27066786079635
cost 245.9951148968101
cost 246.11755566779755
cost 132.18427291060226
cost 132.18911211485835
cost 132.27920469684298
cost 132.31339636081415
cost 132.3375918037396
cost 179.88566406633421
cost 37.1243597476745
cost 246.16800068941876
cost 245.9422182542049
cost 132.3034365824959
cost 37.13430080514633
cost 132.37390065837704
cost 37.23222794335804
cost 37.05402073930628
cost 179.99655583627882
cost 37.15297614778152
cost 132.2302685985156
cost 37.28398750032492
cost 37.114924488528594
cost 132.1374265461654
cost 245.97418768582975
cost 37.08500348957816
cost 37.330724871255605
cost 246.01924749520308
cost 245.99430896918557
cost 246.03202581829052
cost 246.2651718888417
cost 246.21783794942732
cost 37.134918341853705
cost 132.27066786079635
cost 245.9951148968101
cost 132.18427291060226
cost 246.11755566779755
cost 132.18911211485835
cost 132.27920469684298
cost 132.31339636081415
cost 132.3375918037396
cost 179.88566406633421
cost 37.1243597476745
cost 246.16800068941876
cost 245.9422182542049
cost 132.3034365824959
cost 37.13430080514633
cost 132.37390065837704
cost 37.05402073930628
cost 37.23222794335804
cost 179.99655583627882
cost 37.15297614778152
cost 132.2302685985156
cost 37.114924488528594
cost 37.28398750032492
cost 132.1374265461654
cost 246.06335262983112
cost 37.08500348957816
cost 37.419889815256944
cost 246.10841243920444
cost 246.0834739131869
cost 246.1211907622919
cost 246.35433683284305
cost 37.224083285855045
cost 246.30700289342866
cost 132.3598328047977
cost 246.08427984081143
cost 246.20672061179891
cost 132.2734378546036
cost 132.36836964084432
cost 132.2782770588597
cost 132.4025613048155
cost 132.42675674774094
cost 179.97482901033555
cost 37.21352469167584
cost 246.2571656334201
cost 132.39260152649726
cost 246.03138319820624
cost 37.22346574914768
cost 132.4630656023784
cost 37.14318568330763
cost 180.08572078028016
cost 37.32139288735938
cost 37.24214109178287
cost 132.31943354251695
cost 37.20408943252994
cost 37.373152444326266
cost 132.22659149016673
cost 245.95189644982943
cost 37.30843363525526
cost 37.1741684335795
cost 245.99695625920276
cost 245.97201773318523
cost 246.0097345822902
cost 37.11262710585336
cost 246.24288065284136
cost 246.19554671342698
cost 132.248376624796
cost 245.97282366080975
cost 132.16198167460192
cost 246.0952644317972
cost 132.25691346084264
cost 132.166820878858
cost 132.2911051248138
cost 132.31530056773926
cost 179.86337283033387
cost 37.10206851167416
cost 246.14570945341842
cost 132.28114534649555
cost 245.91992701820456
cost 37.112009569146
cost 132.35160942237673
cost 37.03172950330595
cost 179.97426460027847
cost 37.2099367073577
cost 37.13068491178119
cost 132.20797736251527
cost 37.09263325252826
cost 37.261696264324584
cost 132.11513531016504
cost 245.95189644994056
cost 37.30843363536643
cost 37.06271225357782
cost 245.9969562593139
cost 246.00973458240136
cost 245.9720177332964
cost 37.11262710596449
cost 246.24288065295255
cost 246.1955467135381
cost 132.2483766249072
cost 245.97282366092088
cost 246.09526443190842
cost 132.16198167471313
cost 132.25691346095377
cost 132.16682087896916
cost 132.291105124925
cost 132.3153005678504
cost 179.86337283044497
cost 37.102068511785326
cost 246.1457094535296
cost 132.28114534660676
cost 245.9199270183157
cost 37.11200956925716
cost 132.35160942248785
cost 37.03172950341708
cost 179.97426460038966
cost 37.20993670746887
cost 37.13068491189232
cost 132.20797736262645
cost 37.092633252639374
cost 37.26169626443579
cost 132.11513531027626
cost 245.95189644994056
cost 37.30843363536643
cost 37.062712253688936
cost 245.9969562593139
cost 246.00973458240136
cost 245.9720177332964
cost 37.11262710596449
cost 246.24288065295255
cost 246.1955467135381
cost 132.2483766249072
cost 245.97282366092088
cost 132.16198167471313
cost 246.09526443190842
cost 132.25691346095377
cost 132.16682087896916
cost 132.291105124925
cost 132.3153005678504
cost 179.86337283044497
cost 37.102068511785326
cost 246.1457094535296
cost 132.28114534660676
cost 37.11200956925716
cost 245.9199270183157
cost 132.35160942248785
cost 179.97426460038966
cost 37.03172950341708
cost 37.20993670746887
cost 37.13068491189232
cost 132.20797736262645
cost 37.092633252639374
cost 37.26169626443579
cost 132.11513531027626
cost 245.88285482593466
cost 37.30990887994965
cost 37.062712253688936
cost 246.0185215866044
cost 246.03202498569576
cost 245.96000340697572
cost 37.13345637102699
cost 246.2265356623729
cost 132.267623869256
cost 246.12173512203796
cost 245.99399859526568
cost 132.16072903762173
cost 246.02995048817172
cost 132.27184322838568
cost 132.1098169961013
cost 132.28432100532874
cost 132.33180060778557
cost 179.8259403974592
cost 37.12066714122444
cost 132.22213153015497
cost 246.10988887481508
cost 37.0505717497371
cost 132.32524951847924
cost 179.9716695864707
cost 245.9413690816217
cost 36.96711763416593
cost 37.17265501540165
cost 37.072438726680545
cost 37.015870157016565
cost 132.22944875082698
cost 37.2713449847063
cost 245.88285482593466
cost 132.12435749542195
cost 37.30990887994965
cost 246.0185215866044
cost 37.06691280657977
cost 246.03202498569576
cost 245.96000340697572
cost 37.13345637102699
cost 246.2265356623729
cost 132.267623869256
cost 246.12173512203796
cost 245.99399859526568
cost 132.16072903762173
cost 246.02995048817172
cost 132.27184322838568
cost 132.1098169961013
cost 132.28432100532874
cost 132.33180060778557
cost 179.8259403974592
cost 37.12066714122444
cost 132.22213153015497
cost 246.10988887481508
cost 132.32524951847924
cost 37.0505717497371
cost 179.9716695864707
cost 36.96711763416593
cost 245.9413690816217
cost 37.172655015401645
cost 37.015870157016565
cost 37.072438726680545
cost 132.22944875082698
cost 245.972019769936
cost 37.2713449847063
cost 132.12435749542195
cost 37.399073823951
cost 246.10768653060575
cost 37.06691280657977
cost 246.1211899296971
cost 246.04916835097706
cost 37.222621315028334
cost 246.31570060637426
cost 132.35678881325734
cost 246.2109000660393
cost 246.08316353926702
cost 132.2498939816231
cost 246.11911543217306
cost 132.36100817238702
cost 132.37348594933007
cost 132.19898194010264
cost 132.4209655517869
cost 179.91510534146053
cost 37.209832085225784
cost 132.3112964741563
cost 246.19905381881645
