 
To activate the conda environment, type
'source $CONDA_ROOT/bin/activate'
 
cost 246.22623703634986
cost 246.27939147800112
cost 246.30676055251467
cost 246.11919274488082
cost 246.27292884125882
cost 246.36647355409463
cost 246.2948941198713
cost 246.1767483785261
cost 37.23815245690293
cost 37.53113462110368
cost 37.41177189378692
cost 37.29216415172837
cost 37.64973989290197
cost 37.13106596035404
cost 37.282643542496174
cost 37.42304648984816
cost 37.51004073153741
cost 246.20281498124558
cost 246.36806836035666
cost 246.15344014739003
cost 246.28348396014263
cost 246.32871255941794
cost 246.24293717039183
cost 246.14054370867822
cost 246.38820437265807
cost 180.11217721652548
cost 132.4503065127285
cost 246.3053858775602
cost 132.33557749257844
cost 246.1402305963842
cost 132.4591957102168
cost 37.43389298834542
cost 132.4069548711748
cost 132.64055496400937
cost 37.23653053629831
cost 37.25339323328498
cost 37.4676123687113
cost 37.575381184642936
cost 180.0722560759903
cost 132.6153341140301
cost 37.18670633051555
cost 132.27818413159844
cost 132.36225304139384
cost 132.42801703494456
cost 132.391320720836
cost 37.124057913757
cost 37.24121314238445
cost 37.42545353616403
cost 246.18553979431368
cost 37.49595801563471
cost 246.38928039545308
cost 246.15344014739003
cost 246.28348396014263
cost 246.32871255941794
cost 246.24293717039183
cost 246.38820437265807
cost 246.14054370867822
cost 180.04305714058793
cost 246.3053858775602
cost 37.43389298834542
cost 246.1402305963842
cost 132.33459745828483
cost 132.39219047065652
cost 132.66182017874803
cost 132.46012140239407
cost 132.32934833582212
cost 37.23653053629831
cost 37.4676123687113
cost 37.25339323328498
cost 37.575381184642936
cost 180.05771709927842
cost 37.17694447815725
cost 132.63596386487353
cost 132.20738735767983
cost 132.41239928991268
cost 132.3504057181078
cost 132.42248989606026
cost 37.124057913757
cost 37.24121314238445
cost 37.42545353616403
cost 246.18553979431368
cost 37.49595801563471
cost 246.38928039545308
cost 246.24260509139137
cost 246.37264890414397
cost 246.4178775034193
cost 180.04305714058793
cost 246.4773693166594
cost 246.33210211439317
cost 246.22970865267956
cost 37.52305793234677
cost 246.39455082156155
cost 132.33459745828483
cost 132.66182017874803
cost 132.39219047065652
cost 246.22939554038555
cost 132.3293483358221
cost 132.46012140239407
cost 37.55677731271265
cost 37.32569548029966
cost 37.66454612864428
cost 37.34255817728633
cost 180.05771709927842
cost 132.20738735767983
cost 132.63596386487353
cost 37.17694447815725
cost 132.41239928991268
cost 132.42248989606026
cost 132.3504057181078
cost 37.3303780863858
cost 37.213222857758346
cost 37.514618480165375
cost 246.27470473831502
cost 37.58512295963606
cost 246.47844533945442
cost 246.1311489113897
cost 246.2611927241423
cost 246.30642132341762
